,nom_estacio,data,hour,NO2,has_null,time,total_hours
192492,Poblenou,2017-06-06,12,58.77132539102476,False,2017-06-06T12:00:00,-415764.0
192493,Poblenou,2017-06-06,13,57.77132539102476,False,2017-06-06T13:00:00,-415765.0
192494,Poblenou,2017-06-06,14,48.77132539102476,False,2017-06-06T14:00:00,-415766.0
192495,Poblenou,2017-06-06,15,31.771325391024764,False,2017-06-06T15:00:00,-415767.0
192496,Poblenou,2017-06-06,16,28.771325391024764,False,2017-06-06T16:00:00,-415768.0
192497,Poblenou,2017-06-06,17,31.771325391024764,False,2017-06-06T17:00:00,-415769.0
192498,Poblenou,2017-06-06,18,37.77132539102476,False,2017-06-06T18:00:00,-415770.0
192499,Poblenou,2017-06-06,19,40.77132539102476,False,2017-06-06T19:00:00,-415771.0
192500,Poblenou,2017-06-06,20,46.77132539102476,False,2017-06-06T20:00:00,-415772.0
192501,Poblenou,2017-06-06,21,40.77132539102476,False,2017-06-06T21:00:00,-415773.0
192502,Poblenou,2017-06-06,22,32.77132539102476,False,2017-06-06T22:00:00,-415774.0
192503,Poblenou,2017-06-06,23,27.771325391024764,False,2017-06-06T23:00:00,-415775.0
192504,Sants,2017-06-07,00,49.02138090863768,False,2017-06-07T00:00:00,-415776.0
192505,Sants,2017-06-07,01,53.02138090863768,False,2017-06-07T01:00:00,-415777.0
192506,Sants,2017-06-07,02,45.02138090863768,False,2017-06-07T02:00:00,-415778.0
192507,Sants,2017-06-07,03,42.02138090863768,False,2017-06-07T03:00:00,-415779.0
192508,Sants,2017-06-07,04,42.02138090863768,False,2017-06-07T04:00:00,-415780.0
192509,Sants,2017-06-07,05,49.02138090863768,False,2017-06-07T05:00:00,-415781.0
192510,Sants,2017-06-07,06,54.02138090863768,False,2017-06-07T06:00:00,-415782.0
192511,Sants,2017-06-07,07,52.02138090863768,False,2017-06-07T07:00:00,-415783.0
192512,Sants,2017-06-07,08,51.02138090863768,False,2017-06-07T08:00:00,-415784.0
192513,Sants,2017-06-07,09,51.02138090863768,False,2017-06-07T09:00:00,-415785.0
192514,Sants,2017-06-07,10,46.02138090863768,False,2017-06-07T10:00:00,-415786.0
192515,Sants,2017-06-07,11,48.02138090863768,False,2017-06-07T11:00:00,-415787.0
192516,Sants,2017-06-07,12,47.02138090863768,False,2017-06-07T12:00:00,-415788.0
192517,Sants,2017-06-07,13,43.02138090863768,False,2017-06-07T13:00:00,-415789.0
192518,Sants,2017-06-07,14,46.02138090863768,False,2017-06-07T14:00:00,-415790.0
192519,Sants,2017-06-07,15,42.02138090863768,False,2017-06-07T15:00:00,-415791.0
192520,Sants,2017-06-07,16,40.02138090863768,False,2017-06-07T16:00:00,-415792.0
192521,Sants,2017-06-07,17,45.02138090863768,False,2017-06-07T17:00:00,-415793.0
192522,Sants,2017-06-07,18,46.02138090863768,False,2017-06-07T18:00:00,-415794.0
192523,Sants,2017-06-07,19,47.02138090863768,False,2017-06-07T19:00:00,-415795.0
192524,Sants,2017-06-07,20,46.02138090863768,False,2017-06-07T20:00:00,-415796.0
192525,Sants,2017-06-07,21,50.02138090863768,False,2017-06-07T21:00:00,-415797.0
192526,Sants,2017-06-07,22,53.02138090863768,False,2017-06-07T22:00:00,-415798.0
192527,Sants,2017-06-07,23,52.02138090863768,False,2017-06-07T23:00:00,-415799.0
192528,Poblenou,2017-06-07,00,43.02138090863768,False,2017-06-07T00:00:00,-415776.0
192529,Poblenou,2017-06-07,01,65.02138090863768,False,2017-06-07T01:00:00,-415777.0
192530,Poblenou,2017-06-07,02,71.02138090863768,False,2017-06-07T02:00:00,-415778.0
192531,Poblenou,2017-06-07,03,53.02138090863768,False,2017-06-07T03:00:00,-415779.0
192532,Poblenou,2017-06-07,04,51.02138090863768,False,2017-06-07T04:00:00,-415780.0
192533,Poblenou,2017-06-07,05,50.02138090863768,False,2017-06-07T05:00:00,-415781.0
192534,Poblenou,2017-06-07,06,59.02138090863769,False,2017-06-07T06:00:00,-415782.0
192535,Poblenou,2017-06-07,07,57.02138090863769,False,2017-06-07T07:00:00,-415783.0
192536,Poblenou,2017-06-07,08,76.02138090863768,False,2017-06-07T08:00:00,-415784.0
192537,Poblenou,2017-06-07,09,76.02138090863768,False,2017-06-07T09:00:00,-415785.0
192538,Poblenou,2017-06-07,10,63.02138090863769,False,2017-06-07T10:00:00,-415786.0
192539,Poblenou,2017-06-07,11,66.02138090863768,False,2017-06-07T11:00:00,-415787.0
192540,Poblenou,2017-06-07,12,62.02138090863769,False,2017-06-07T12:00:00,-415788.0
192541,Poblenou,2017-06-07,13,49.02138090863768,False,2017-06-07T13:00:00,-415789.0
192542,Poblenou,2017-06-07,14,53.02138090863768,False,2017-06-07T14:00:00,-415790.0
192543,Poblenou,2017-06-07,15,57.02138090863769,False,2017-06-07T15:00:00,-415791.0
192544,Poblenou,2017-06-07,16,54.02138090863768,False,2017-06-07T16:00:00,-415792.0
192545,Poblenou,2017-06-07,17,54.02138090863768,False,2017-06-07T17:00:00,-415793.0
192546,Poblenou,2017-06-07,18,61.02138090863769,False,2017-06-07T18:00:00,-415794.0
192547,Poblenou,2017-06-07,19,65.02138090863768,False,2017-06-07T19:00:00,-415795.0
192548,Poblenou,2017-06-07,20,69.02138090863768,False,2017-06-07T20:00:00,-415796.0
192549,Poblenou,2017-06-07,21,68.02138090863768,False,2017-06-07T21:00:00,-415797.0
192550,Poblenou,2017-06-07,22,63.02138090863769,False,2017-06-07T22:00:00,-415798.0
192551,Poblenou,2017-06-07,23,70.02138090863768,False,2017-06-07T23:00:00,-415799.0
192552,Eixample,2017-06-07,00,79.02138090863768,False,2017-06-07T00:00:00,-415776.0
192553,Eixample,2017-06-07,01,78.02138090863768,False,2017-06-07T01:00:00,-415777.0
192554,Eixample,2017-06-07,02,55.02138090863768,False,2017-06-07T02:00:00,-415778.0
192555,Eixample,2017-06-07,03,52.02138090863768,False,2017-06-07T03:00:00,-415779.0
192556,Eixample,2017-06-07,04,53.02138090863768,False,2017-06-07T04:00:00,-415780.0
192557,Eixample,2017-06-07,05,62.02138090863769,False,2017-06-07T05:00:00,-415781.0
192558,Eixample,2017-06-07,06,85.02138090863768,False,2017-06-07T06:00:00,-415782.0
192559,Eixample,2017-06-07,07,100.02138090863768,False,2017-06-07T07:00:00,-415783.0
192560,Eixample,2017-06-07,08,109.02138090863768,False,2017-06-07T08:00:00,-415784.0
192561,Eixample,2017-06-07,09,104.02138090863768,False,2017-06-07T09:00:00,-415785.0
192562,Eixample,2017-06-07,10,99.02138090863768,False,2017-06-07T10:00:00,-415786.0
192565,Eixample,2017-06-07,13,102.02138090863768,False,2017-06-07T13:00:00,-415789.0
192566,Eixample,2017-06-07,14,95.02138090863768,False,2017-06-07T14:00:00,-415790.0
192567,Eixample,2017-06-07,15,81.02138090863768,False,2017-06-07T15:00:00,-415791.0
192568,Eixample,2017-06-07,16,96.02138090863768,False,2017-06-07T16:00:00,-415792.0
192569,Eixample,2017-06-07,17,106.02138090863768,False,2017-06-07T17:00:00,-415793.0
192570,Eixample,2017-06-07,18,102.02138090863768,False,2017-06-07T18:00:00,-415794.0
192571,Eixample,2017-06-07,19,107.02138090863768,False,2017-06-07T19:00:00,-415795.0
192572,Eixample,2017-06-07,20,102.02138090863768,False,2017-06-07T20:00:00,-415796.0
192573,Eixample,2017-06-07,21,98.02138090863768,False,2017-06-07T21:00:00,-415797.0
192574,Eixample,2017-06-07,22,89.02138090863768,False,2017-06-07T22:00:00,-415798.0
192575,Eixample,2017-06-07,23,91.02138090863768,False,2017-06-07T23:00:00,-415799.0
192576,Gracia-SantGervasi,2017-06-07,00,70.02138090863768,False,2017-06-07T00:00:00,-415776.0
192577,Gracia-SantGervasi,2017-06-07,01,55.02138090863768,False,2017-06-07T01:00:00,-415777.0
192578,Gracia-SantGervasi,2017-06-07,02,52.02138090863768,False,2017-06-07T02:00:00,-415778.0
192579,Gracia-SantGervasi,2017-06-07,03,44.02138090863768,False,2017-06-07T03:00:00,-415779.0
192580,Gracia-SantGervasi,2017-06-07,04,45.02138090863768,False,2017-06-07T04:00:00,-415780.0
192581,Gracia-SantGervasi,2017-06-07,05,49.02138090863768,False,2017-06-07T05:00:00,-415781.0
192582,Gracia-SantGervasi,2017-06-07,06,64.02138090863768,False,2017-06-07T06:00:00,-415782.0
192583,Gracia-SantGervasi,2017-06-07,07,71.02138090863768,False,2017-06-07T07:00:00,-415783.0
192584,Gracia-SantGervasi,2017-06-07,08,79.02138090863768,False,2017-06-07T08:00:00,-415784.0
192585,Gracia-SantGervasi,2017-06-07,09,85.02138090863768,False,2017-06-07T09:00:00,-415785.0
192586,Gracia-SantGervasi,2017-06-07,10,89.02138090863768,False,2017-06-07T10:00:00,-415786.0
192587,Gracia-SantGervasi,2017-06-07,11,81.02138090863768,False,2017-06-07T11:00:00,-415787.0
192588,Gracia-SantGervasi,2017-06-07,12,83.02138090863768,False,2017-06-07T12:00:00,-415788.0
192589,Gracia-SantGervasi,2017-06-07,13,77.02138090863768,False,2017-06-07T13:00:00,-415789.0
192590,Gracia-SantGervasi,2017-06-07,14,72.02138090863768,False,2017-06-07T14:00:00,-415790.0
192591,Gracia-SantGervasi,2017-06-07,15,71.02138090863768,False,2017-06-07T15:00:00,-415791.0
192592,Gracia-SantGervasi,2017-06-07,16,78.02138090863768,False,2017-06-07T16:00:00,-415792.0
192593,Gracia-SantGervasi,2017-06-07,17,85.02138090863768,False,2017-06-07T17:00:00,-415793.0
192594,Gracia-SantGervasi,2017-06-07,18,92.02138090863768,False,2017-06-07T18:00:00,-415794.0
192595,Gracia-SantGervasi,2017-06-07,19,91.02138090863768,False,2017-06-07T19:00:00,-415795.0
192596,Gracia-SantGervasi,2017-06-07,20,74.02138090863768,False,2017-06-07T20:00:00,-415796.0
192597,Gracia-SantGervasi,2017-06-07,21,68.02138090863768,False,2017-06-07T21:00:00,-415797.0
192598,Gracia-SantGervasi,2017-06-07,22,72.02138090863768,False,2017-06-07T22:00:00,-415798.0
192599,Gracia-SantGervasi,2017-06-07,23,63.02138090863769,False,2017-06-07T23:00:00,-415799.0
192600,Ciutadella,2017-06-07,00,48.02138090863768,False,2017-06-07T00:00:00,-415776.0
192601,Ciutadella,2017-06-07,01,75.02138090863768,False,2017-06-07T01:00:00,-415777.0
192602,Ciutadella,2017-06-07,02,61.02138090863769,False,2017-06-07T02:00:00,-415778.0
192603,Ciutadella,2017-06-07,03,54.02138090863768,False,2017-06-07T03:00:00,-415779.0
192604,Ciutadella,2017-06-07,04,60.02138090863769,False,2017-06-07T04:00:00,-415780.0
192605,Ciutadella,2017-06-07,05,54.02138090863768,False,2017-06-07T05:00:00,-415781.0
192606,Ciutadella,2017-06-07,06,55.02138090863768,False,2017-06-07T06:00:00,-415782.0
192607,Ciutadella,2017-06-07,07,60.02138090863769,False,2017-06-07T07:00:00,-415783.0
192608,Ciutadella,2017-06-07,08,76.02138090863768,False,2017-06-07T08:00:00,-415784.0
192609,Ciutadella,2017-06-07,09,63.02138090863769,False,2017-06-07T09:00:00,-415785.0
192610,Ciutadella,2017-06-07,10,71.02138090863768,False,2017-06-07T10:00:00,-415786.0
192611,Ciutadella,2017-06-07,11,72.02138090863768,False,2017-06-07T11:00:00,-415787.0
192612,Ciutadella,2017-06-07,12,52.02138090863768,False,2017-06-07T12:00:00,-415788.0
192613,Ciutadella,2017-06-07,13,47.02138090863768,False,2017-06-07T13:00:00,-415789.0
192614,Ciutadella,2017-06-07,14,48.02138090863768,False,2017-06-07T14:00:00,-415790.0
192615,Ciutadella,2017-06-07,15,47.02138090863768,False,2017-06-07T15:00:00,-415791.0
192616,Ciutadella,2017-06-07,16,52.02138090863768,False,2017-06-07T16:00:00,-415792.0
192618,Ciutadella,2017-06-07,18,55.02138090863768,False,2017-06-07T18:00:00,-415794.0
192619,Ciutadella,2017-06-07,19,63.02138090863769,False,2017-06-07T19:00:00,-415795.0
192620,Ciutadella,2017-06-07,20,76.02138090863768,False,2017-06-07T20:00:00,-415796.0
192621,Ciutadella,2017-06-07,21,71.02138090863768,False,2017-06-07T21:00:00,-415797.0
192622,Ciutadella,2017-06-07,22,70.02138090863768,False,2017-06-07T22:00:00,-415798.0
192623,Ciutadella,2017-06-07,23,76.02138090863768,False,2017-06-07T23:00:00,-415799.0
192624,Ciutadella,2017-06-08,00,67.80734412402596,False,2017-06-08T00:00:00,-415800.0
192625,Ciutadella,2017-06-08,01,43.80734412402596,False,2017-06-08T01:00:00,-415801.0
192626,Ciutadella,2017-06-08,02,37.80734412402596,False,2017-06-08T02:00:00,-415802.0
192627,Ciutadella,2017-06-08,03,42.80734412402596,False,2017-06-08T03:00:00,-415803.0
192628,Ciutadella,2017-06-08,04,44.80734412402596,False,2017-06-08T04:00:00,-415804.0
192629,Ciutadella,2017-06-08,05,67.80734412402596,False,2017-06-08T05:00:00,-415805.0
192630,Ciutadella,2017-06-08,06,52.80734412402596,False,2017-06-08T06:00:00,-415806.0
192631,Ciutadella,2017-06-08,07,45.80734412402596,False,2017-06-08T07:00:00,-415807.0
192632,Ciutadella,2017-06-08,08,54.80734412402596,False,2017-06-08T08:00:00,-415808.0
192633,Ciutadella,2017-06-08,09,56.80734412402596,False,2017-06-08T09:00:00,-415809.0
192634,Ciutadella,2017-06-08,10,51.80734412402596,False,2017-06-08T10:00:00,-415810.0
192635,Ciutadella,2017-06-08,11,65.80734412402596,False,2017-06-08T11:00:00,-415811.0
192636,Ciutadella,2017-06-08,12,64.80734412402596,False,2017-06-08T12:00:00,-415812.0
192637,Ciutadella,2017-06-08,13,70.80734412402596,False,2017-06-08T13:00:00,-415813.0
192638,Ciutadella,2017-06-08,14,65.80734412402596,False,2017-06-08T14:00:00,-415814.0
192639,Ciutadella,2017-06-08,15,60.80734412402596,False,2017-06-08T15:00:00,-415815.0
192640,Ciutadella,2017-06-08,16,61.80734412402596,False,2017-06-08T16:00:00,-415816.0
192641,Ciutadella,2017-06-08,17,57.80734412402596,False,2017-06-08T17:00:00,-415817.0
192642,Ciutadella,2017-06-08,18,50.80734412402596,False,2017-06-08T18:00:00,-415818.0
192643,Ciutadella,2017-06-08,19,51.80734412402596,False,2017-06-08T19:00:00,-415819.0
192644,Ciutadella,2017-06-08,20,66.80734412402596,False,2017-06-08T20:00:00,-415820.0
192645,Ciutadella,2017-06-08,21,64.80734412402596,False,2017-06-08T21:00:00,-415821.0
192646,Ciutadella,2017-06-08,22,61.80734412402596,False,2017-06-08T22:00:00,-415822.0
192647,Ciutadella,2017-06-08,23,69.80734412402596,False,2017-06-08T23:00:00,-415823.0
192648,Eixample,2017-06-08,00,57.80734412402596,False,2017-06-08T00:00:00,-415800.0
192649,Eixample,2017-06-08,01,33.80734412402596,False,2017-06-08T01:00:00,-415801.0
192650,Eixample,2017-06-08,02,26.80734412402596,False,2017-06-08T02:00:00,-415802.0
192651,Eixample,2017-06-08,03,36.80734412402596,False,2017-06-08T03:00:00,-415803.0
192652,Eixample,2017-06-08,04,31.80734412402596,False,2017-06-08T04:00:00,-415804.0
192653,Eixample,2017-06-08,05,51.80734412402596,False,2017-06-08T05:00:00,-415805.0
192654,Eixample,2017-06-08,06,51.80734412402596,False,2017-06-08T06:00:00,-415806.0
192655,Eixample,2017-06-08,07,80.80734412402596,False,2017-06-08T07:00:00,-415807.0
192656,Eixample,2017-06-08,08,66.80734412402596,False,2017-06-08T08:00:00,-415808.0
192657,Eixample,2017-06-08,09,60.80734412402596,False,2017-06-08T09:00:00,-415809.0
192658,Eixample,2017-06-08,10,58.80734412402596,False,2017-06-08T10:00:00,-415810.0
192659,Eixample,2017-06-08,11,84.80734412402596,False,2017-06-08T11:00:00,-415811.0
192660,Eixample,2017-06-08,12,92.80734412402596,False,2017-06-08T12:00:00,-415812.0
192661,Eixample,2017-06-08,13,76.80734412402596,False,2017-06-08T13:00:00,-415813.0
192662,Eixample,2017-06-08,14,71.80734412402596,False,2017-06-08T14:00:00,-415814.0
192663,Eixample,2017-06-08,15,67.80734412402596,False,2017-06-08T15:00:00,-415815.0
192664,Eixample,2017-06-08,16,67.80734412402596,False,2017-06-08T16:00:00,-415816.0
192665,Eixample,2017-06-08,17,80.80734412402596,False,2017-06-08T17:00:00,-415817.0
192666,Eixample,2017-06-08,18,76.80734412402596,False,2017-06-08T18:00:00,-415818.0
192667,Eixample,2017-06-08,19,85.80734412402596,False,2017-06-08T19:00:00,-415819.0
192668,Eixample,2017-06-08,20,79.80734412402596,False,2017-06-08T20:00:00,-415820.0
192669,Eixample,2017-06-08,21,73.80734412402596,False,2017-06-08T21:00:00,-415821.0
192670,Eixample,2017-06-08,22,64.80734412402596,False,2017-06-08T22:00:00,-415822.0
192671,Eixample,2017-06-08,23,64.80734412402596,False,2017-06-08T23:00:00,-415823.0
192672,Gracia-SantGervasi,2017-06-08,00,45.80734412402596,False,2017-06-08T00:00:00,-415800.0
192673,Gracia-SantGervasi,2017-06-08,01,31.80734412402596,False,2017-06-08T01:00:00,-415801.0
192674,Gracia-SantGervasi,2017-06-08,02,30.80734412402596,False,2017-06-08T02:00:00,-415802.0
192675,Gracia-SantGervasi,2017-06-08,03,24.80734412402596,False,2017-06-08T03:00:00,-415803.0
192676,Gracia-SantGervasi,2017-06-08,04,22.80734412402596,False,2017-06-08T04:00:00,-415804.0
192677,Gracia-SantGervasi,2017-06-08,05,31.80734412402596,False,2017-06-08T05:00:00,-415805.0
192678,Gracia-SantGervasi,2017-06-08,06,38.80734412402596,False,2017-06-08T06:00:00,-415806.0
192679,Gracia-SantGervasi,2017-06-08,07,46.80734412402596,False,2017-06-08T07:00:00,-415807.0
192680,Gracia-SantGervasi,2017-06-08,08,55.80734412402596,False,2017-06-08T08:00:00,-415808.0
192681,Gracia-SantGervasi,2017-06-08,09,45.80734412402596,False,2017-06-08T09:00:00,-415809.0
192682,Gracia-SantGervasi,2017-06-08,10,54.80734412402596,False,2017-06-08T10:00:00,-415810.0
192683,Gracia-SantGervasi,2017-06-08,11,62.80734412402596,False,2017-06-08T11:00:00,-415811.0
192684,Gracia-SantGervasi,2017-06-08,12,57.80734412402596,False,2017-06-08T12:00:00,-415812.0
192685,Gracia-SantGervasi,2017-06-08,13,59.80734412402596,False,2017-06-08T13:00:00,-415813.0
192686,Gracia-SantGervasi,2017-06-08,14,48.80734412402596,False,2017-06-08T14:00:00,-415814.0
192687,Gracia-SantGervasi,2017-06-08,15,53.80734412402596,False,2017-06-08T15:00:00,-415815.0
192688,Gracia-SantGervasi,2017-06-08,16,47.80734412402596,False,2017-06-08T16:00:00,-415816.0
192689,Gracia-SantGervasi,2017-06-08,17,52.80734412402596,False,2017-06-08T17:00:00,-415817.0
192690,Gracia-SantGervasi,2017-06-08,18,67.80734412402596,False,2017-06-08T18:00:00,-415818.0
192691,Gracia-SantGervasi,2017-06-08,19,78.80734412402596,False,2017-06-08T19:00:00,-415819.0
192692,Gracia-SantGervasi,2017-06-08,20,58.80734412402596,False,2017-06-08T20:00:00,-415820.0
192693,Gracia-SantGervasi,2017-06-08,21,53.80734412402596,False,2017-06-08T21:00:00,-415821.0
192694,Gracia-SantGervasi,2017-06-08,22,44.80734412402596,False,2017-06-08T22:00:00,-415822.0
192695,Gracia-SantGervasi,2017-06-08,23,35.80734412402596,False,2017-06-08T23:00:00,-415823.0
192696,Poblenou,2017-06-08,00,65.80734412402596,False,2017-06-08T00:00:00,-415800.0
192697,Poblenou,2017-06-08,01,40.80734412402596,False,2017-06-08T01:00:00,-415801.0
192698,Poblenou,2017-06-08,02,33.80734412402596,False,2017-06-08T02:00:00,-415802.0
192699,Poblenou,2017-06-08,03,42.80734412402596,False,2017-06-08T03:00:00,-415803.0
192700,Poblenou,2017-06-08,04,38.80734412402596,False,2017-06-08T04:00:00,-415804.0
192701,Poblenou,2017-06-08,05,60.80734412402596,False,2017-06-08T05:00:00,-415805.0
192702,Poblenou,2017-06-08,06,62.80734412402596,False,2017-06-08T06:00:00,-415806.0
192703,Poblenou,2017-06-08,07,57.80734412402596,False,2017-06-08T07:00:00,-415807.0
192704,Poblenou,2017-06-08,08,65.80734412402596,False,2017-06-08T08:00:00,-415808.0
192705,Poblenou,2017-06-08,09,77.80734412402596,False,2017-06-08T09:00:00,-415809.0
192706,Poblenou,2017-06-08,10,57.80734412402596,False,2017-06-08T10:00:00,-415810.0
192707,Poblenou,2017-06-08,11,59.80734412402596,False,2017-06-08T11:00:00,-415811.0
192708,Poblenou,2017-06-08,12,48.80734412402596,False,2017-06-08T12:00:00,-415812.0
192709,Poblenou,2017-06-08,13,50.80734412402596,False,2017-06-08T13:00:00,-415813.0
192710,Poblenou,2017-06-08,14,40.80734412402596,False,2017-06-08T14:00:00,-415814.0
192711,Poblenou,2017-06-08,15,42.80734412402596,False,2017-06-08T15:00:00,-415815.0
192712,Poblenou,2017-06-08,16,55.80734412402596,False,2017-06-08T16:00:00,-415816.0
192713,Poblenou,2017-06-08,17,55.80734412402596,False,2017-06-08T17:00:00,-415817.0
192714,Poblenou,2017-06-08,18,52.80734412402596,False,2017-06-08T18:00:00,-415818.0
192715,Poblenou,2017-06-08,19,53.80734412402596,False,2017-06-08T19:00:00,-415819.0
192716,Poblenou,2017-06-08,20,57.80734412402596,False,2017-06-08T20:00:00,-415820.0
192717,Poblenou,2017-06-08,21,47.80734412402596,False,2017-06-08T21:00:00,-415821.0
192718,Poblenou,2017-06-08,22,53.80734412402596,False,2017-06-08T22:00:00,-415822.0
192719,Poblenou,2017-06-08,23,64.80734412402596,False,2017-06-08T23:00:00,-415823.0
192720,Sants,2017-06-08,00,30.80734412402596,False,2017-06-08T00:00:00,-415800.0
192721,Sants,2017-06-08,01,21.807344124025963,False,2017-06-08T01:00:00,-415801.0
192722,Sants,2017-06-08,02,18.807344124025963,False,2017-06-08T02:00:00,-415802.0
192723,Sants,2017-06-08,03,19.807344124025963,False,2017-06-08T03:00:00,-415803.0
192724,Sants,2017-06-08,04,19.807344124025963,False,2017-06-08T04:00:00,-415804.0
192725,Sants,2017-06-08,05,26.80734412402596,False,2017-06-08T05:00:00,-415805.0
192726,Sants,2017-06-08,06,41.80734412402596,False,2017-06-08T06:00:00,-415806.0
192727,Sants,2017-06-08,07,50.80734412402596,False,2017-06-08T07:00:00,-415807.0
192728,Sants,2017-06-08,08,44.80734412402596,False,2017-06-08T08:00:00,-415808.0
192729,Sants,2017-06-08,09,33.80734412402596,False,2017-06-08T09:00:00,-415809.0
192730,Sants,2017-06-08,10,31.80734412402596,False,2017-06-08T10:00:00,-415810.0
192731,Sants,2017-06-08,11,32.80734412402596,False,2017-06-08T11:00:00,-415811.0
192732,Sants,2017-06-08,12,26.80734412402596,False,2017-06-08T12:00:00,-415812.0
192733,Sants,2017-06-08,13,29.80734412402596,False,2017-06-08T13:00:00,-415813.0
192734,Sants,2017-06-08,14,32.80734412402596,False,2017-06-08T14:00:00,-415814.0
192735,Sants,2017-06-08,15,24.80734412402596,False,2017-06-08T15:00:00,-415815.0
192736,Sants,2017-06-08,16,22.80734412402596,False,2017-06-08T16:00:00,-415816.0
192737,Sants,2017-06-08,17,23.80734412402596,False,2017-06-08T17:00:00,-415817.0
192738,Sants,2017-06-08,18,26.80734412402596,False,2017-06-08T18:00:00,-415818.0
192739,Sants,2017-06-08,19,29.80734412402596,False,2017-06-08T19:00:00,-415819.0
192740,Sants,2017-06-08,20,27.80734412402596,False,2017-06-08T20:00:00,-415820.0
192741,Sants,2017-06-08,21,28.80734412402596,False,2017-06-08T21:00:00,-415821.0
192742,Sants,2017-06-08,22,24.80734412402596,False,2017-06-08T22:00:00,-415822.0
192743,Sants,2017-06-08,23,19.807344124025963,False,2017-06-08T23:00:00,-415823.0
192744,Ciutadella,2017-06-09,00,60.53252171595231,False,2017-06-09T00:00:00,-415824.0
192745,Ciutadella,2017-06-09,01,40.53252171595231,False,2017-06-09T01:00:00,-415825.0
192746,Ciutadella,2017-06-09,02,32.532521715952306,False,2017-06-09T02:00:00,-415826.0
192747,Ciutadella,2017-06-09,03,38.53252171595231,False,2017-06-09T03:00:00,-415827.0
192748,Ciutadella,2017-06-09,04,39.53252171595231,False,2017-06-09T04:00:00,-415828.0
192749,Ciutadella,2017-06-09,05,39.53252171595231,False,2017-06-09T05:00:00,-415829.0
192750,Ciutadella,2017-06-09,06,59.53252171595231,False,2017-06-09T06:00:00,-415830.0
192751,Ciutadella,2017-06-09,07,71.53252171595231,False,2017-06-09T07:00:00,-415831.0
192752,Ciutadella,2017-06-09,08,83.53252171595233,False,2017-06-09T08:00:00,-415832.0
192753,Ciutadella,2017-06-09,09,80.53252171595233,False,2017-06-09T09:00:00,-415833.0
192754,Ciutadella,2017-06-09,10,84.53252171595233,False,2017-06-09T10:00:00,-415834.0
192755,Ciutadella,2017-06-09,11,67.53252171595231,False,2017-06-09T11:00:00,-415835.0
192756,Ciutadella,2017-06-09,12,56.53252171595231,False,2017-06-09T12:00:00,-415836.0
192757,Ciutadella,2017-06-09,13,53.53252171595231,False,2017-06-09T13:00:00,-415837.0
192758,Ciutadella,2017-06-09,14,51.53252171595231,False,2017-06-09T14:00:00,-415838.0
192759,Ciutadella,2017-06-09,15,43.53252171595231,False,2017-06-09T15:00:00,-415839.0
192760,Ciutadella,2017-06-09,16,37.53252171595231,False,2017-06-09T16:00:00,-415840.0
192761,Ciutadella,2017-06-09,17,36.53252171595231,False,2017-06-09T17:00:00,-415841.0
192762,Ciutadella,2017-06-09,18,32.532521715952306,False,2017-06-09T18:00:00,-415842.0
192763,Ciutadella,2017-06-09,19,37.53252171595231,False,2017-06-09T19:00:00,-415843.0
192764,Ciutadella,2017-06-09,20,33.532521715952306,False,2017-06-09T20:00:00,-415844.0
192765,Ciutadella,2017-06-09,21,35.532521715952306,False,2017-06-09T21:00:00,-415845.0
192766,Ciutadella,2017-06-09,22,36.53252171595231,False,2017-06-09T22:00:00,-415846.0
192767,Ciutadella,2017-06-09,23,32.532521715952306,False,2017-06-09T23:00:00,-415847.0
192768,Eixample,2017-06-09,00,44.53252171595231,False,2017-06-09T00:00:00,-415824.0
192769,Eixample,2017-06-09,01,41.53252171595231,False,2017-06-09T01:00:00,-415825.0
192770,Eixample,2017-06-09,02,35.532521715952306,False,2017-06-09T02:00:00,-415826.0
192771,Eixample,2017-06-09,03,54.53252171595231,False,2017-06-09T03:00:00,-415827.0
192772,Eixample,2017-06-09,04,44.53252171595231,False,2017-06-09T04:00:00,-415828.0
192773,Eixample,2017-06-09,05,46.53252171595231,False,2017-06-09T05:00:00,-415829.0
192774,Eixample,2017-06-09,06,73.53252171595231,False,2017-06-09T06:00:00,-415830.0
192775,Eixample,2017-06-09,07,109.53252171595231,False,2017-06-09T07:00:00,-415831.0
192776,Eixample,2017-06-09,08,106.53252171595231,False,2017-06-09T08:00:00,-415832.0
192777,Eixample,2017-06-09,09,110.53252171595231,False,2017-06-09T09:00:00,-415833.0
192778,Eixample,2017-06-09,10,116.53252171595231,False,2017-06-09T10:00:00,-415834.0
192779,Eixample,2017-06-09,11,121.53252171595231,False,2017-06-09T11:00:00,-415835.0
192780,Eixample,2017-06-09,12,119.53252171595231,False,2017-06-09T12:00:00,-415836.0
192781,Eixample,2017-06-09,13,130.5325217159523,False,2017-06-09T13:00:00,-415837.0
192782,Eixample,2017-06-09,14,124.53252171595231,False,2017-06-09T14:00:00,-415838.0
192783,Eixample,2017-06-09,15,114.53252171595231,False,2017-06-09T15:00:00,-415839.0
192784,Eixample,2017-06-09,16,115.53252171595231,False,2017-06-09T16:00:00,-415840.0
192785,Eixample,2017-06-09,17,111.53252171595231,False,2017-06-09T17:00:00,-415841.0
192786,Eixample,2017-06-09,18,115.53252171595231,False,2017-06-09T18:00:00,-415842.0
192787,Eixample,2017-06-09,19,108.53252171595231,False,2017-06-09T19:00:00,-415843.0
