nom_estacio,data,hour,NO2,has_null
Eixample,2013-01-14,22,90.01573638393086,False
Eixample,2013-01-14,23,71.01573638393086,False
Eixample,2013-01-14,24,74.01573638393086,False
Eixample,2013-01-15,1,41.00471640152948,False
Eixample,2013-01-15,2,33.00471640152947,False
Eixample,2013-01-15,3,31.004716401529475,False
Eixample,2013-01-15,4,23.004716401529475,False
Eixample,2013-01-15,5,26.004716401529475,False
Eixample,2013-01-15,6,25.004716401529475,False
Eixample,2013-01-15,7,36.00471640152948,False
Eixample,2013-01-15,8,73.00471640152948,False
Eixample,2013-01-15,9,93.00471640152946,False
Eixample,2013-01-15,10,74.00471640152948,False
Eixample,2013-01-15,11,54.00471640152948,False
Eixample,2013-01-15,12,49.00471640152948,False
Eixample,2013-01-15,13,54.00471640152948,False
Eixample,2013-01-15,14,62.00471640152948,False
Eixample,2013-01-15,15,61.00471640152948,False
Eixample,2013-01-15,16,71.00471640152948,False
Eixample,2013-01-15,17,65.00471640152948,False
Eixample,2013-01-15,18,73.00471640152948,False
Eixample,2013-01-15,19,87.00471640152948,False
Eixample,2013-01-15,20,92.00471640152946,False
Eixample,2013-01-15,21,74.00471640152948,False
Eixample,2013-01-15,22,64.00471640152948,False
Eixample,2013-01-15,23,44.00471640152948,False
Eixample,2013-01-15,24,30.004716401529475,False
Eixample,2013-01-16,1,37.196331065373855,False
Eixample,2013-01-16,2,36.196331065373855,False
Eixample,2013-01-16,3,36.196331065373855,False
Eixample,2013-01-16,4,45.196331065373855,False
Eixample,2013-01-16,5,46.196331065373855,False
Eixample,2013-01-16,6,58.196331065373855,False
Eixample,2013-01-16,7,87.19633106537385,False
Eixample,2013-01-16,8,138.19633106537387,False
Eixample,2013-01-16,9,157.19633106537384,False
Eixample,2013-01-16,10,158.19633106537384,False
Eixample,2013-01-16,11,172.19633106537384,False
Eixample,2013-01-16,12,119.19633106537388,False
Eixample,2013-01-16,15,63.196331065373855,False
Eixample,2013-01-16,16,60.196331065373855,False
Eixample,2013-01-16,17,59.196331065373855,False
Eixample,2013-01-16,18,61.196331065373855,False
Eixample,2013-01-16,19,59.196331065373855,False
Eixample,2013-01-16,20,70.19633106537385,False
Eixample,2013-01-16,21,91.19633106537388,False
Eixample,2013-01-16,22,84.19633106537385,False
Eixample,2013-01-16,23,63.196331065373855,False
Eixample,2013-01-16,24,59.196331065373855,False
Eixample,2013-01-17,1,37.46670052738743,False
Eixample,2013-01-17,2,29.46670052738743,False
Eixample,2013-01-17,3,29.46670052738743,False
Eixample,2013-01-17,4,24.46670052738743,False
Eixample,2013-01-17,5,23.46670052738743,False
Eixample,2013-01-17,6,23.46670052738743,False
Eixample,2013-01-17,7,38.46670052738743,False
Eixample,2013-01-17,8,79.46670052738742,False
Eixample,2013-01-17,9,77.46670052738743,False
Eixample,2013-01-17,10,76.46670052738743,False
Eixample,2013-01-17,11,68.46670052738743,False
Eixample,2013-01-17,12,72.46670052738743,False
Eixample,2013-01-17,13,77.46670052738743,False
Eixample,2013-01-17,14,70.46670052738743,False
Eixample,2013-01-17,15,66.46670052738743,False
Eixample,2013-01-17,16,71.46670052738743,False
Eixample,2013-01-17,17,74.46670052738743,False
Eixample,2013-01-17,18,118.46670052738742,False
Eixample,2013-01-17,19,80.46670052738742,False
Eixample,2013-01-17,20,102.46670052738742,False
Eixample,2013-01-17,21,102.46670052738742,False
Eixample,2013-01-17,22,106.46670052738742,False
Eixample,2013-01-17,23,56.46670052738743,False
Eixample,2013-01-17,24,47.46670052738743,False
Eixample,2013-01-18,1,58.44721941746586,False
Eixample,2013-01-18,2,39.44721941746586,False
Eixample,2013-01-18,3,41.44721941746586,False
Eixample,2013-01-18,4,71.44721941746586,False
Eixample,2013-01-18,5,67.44721941746586,False
Eixample,2013-01-18,6,53.44721941746586,False
Eixample,2013-01-18,7,65.44721941746586,False
Eixample,2013-01-18,8,83.44721941746586,False
Eixample,2013-01-18,9,103.44721941746586,False
Eixample,2013-01-18,10,86.44721941746586,False
Eixample,2013-01-18,11,101.44721941746586,False
Eixample,2013-01-18,12,89.44721941746586,False
Eixample,2013-01-18,13,70.44721941746586,False
Eixample,2013-01-18,14,80.44721941746586,False
Eixample,2013-01-18,15,76.44721941746586,False
Eixample,2013-01-18,16,80.44721941746586,False
Eixample,2013-01-18,17,86.44721941746586,False
Eixample,2013-01-18,18,89.44721941746586,False
Eixample,2013-01-18,19,106.44721941746586,False
Eixample,2013-01-18,20,101.44721941746586,False
Eixample,2013-01-18,21,86.44721941746586,False
Eixample,2013-01-18,22,74.44721941746586,False
Eixample,2013-01-18,23,66.44721941746586,False
Eixample,2013-01-18,24,75.44721941746586,False
Eixample,2013-01-19,1,115.5458839908732,False
Eixample,2013-01-19,2,103.5458839908732,False
Eixample,2013-01-19,3,100.5458839908732,False
Eixample,2013-01-19,4,109.5458839908732,False
Eixample,2013-01-19,5,100.5458839908732,False
Eixample,2013-01-19,6,117.5458839908732,False
Eixample,2013-01-19,7,132.5458839908732,False
Eixample,2013-01-19,8,126.5458839908732,False
Eixample,2013-01-19,9,113.5458839908732,False
Eixample,2013-01-19,10,114.5458839908732,False
Eixample,2013-01-19,11,121.5458839908732,False
Eixample,2013-01-19,12,99.5458839908732,False
Eixample,2013-01-19,13,75.5458839908732,False
Eixample,2013-01-19,14,80.5458839908732,False
Eixample,2013-01-19,15,94.5458839908732,False
Eixample,2013-01-19,16,96.5458839908732,False
Eixample,2013-01-19,17,103.5458839908732,False
Eixample,2013-01-19,18,92.5458839908732,False
Eixample,2013-01-19,19,74.5458839908732,False
Eixample,2013-01-19,20,82.5458839908732,False
Eixample,2013-01-19,21,77.5458839908732,False
Eixample,2013-01-19,22,73.5458839908732,False
Eixample,2013-01-19,23,73.5458839908732,False
Eixample,2013-01-19,24,81.5458839908732,False
Eixample,2013-01-20,1,80.67616787561224,False
Eixample,2013-01-20,2,67.67616787561224,False
Eixample,2013-01-20,3,67.67616787561224,False
Eixample,2013-01-20,4,48.67616787561224,False
Eixample,2013-01-20,5,57.67616787561224,False
Eixample,2013-01-20,6,53.67616787561224,False
Eixample,2013-01-20,7,43.67616787561224,False
Eixample,2013-01-20,8,43.67616787561224,False
Eixample,2013-01-20,9,42.67616787561224,False
Eixample,2013-01-20,10,47.67616787561224,False
Eixample,2013-01-20,11,60.67616787561224,False
Eixample,2013-01-20,12,61.67616787561224,False
Eixample,2013-01-20,13,56.67616787561224,False
Eixample,2013-01-20,14,48.67616787561224,False
Eixample,2013-01-20,15,50.67616787561224,False
Eixample,2013-01-20,16,45.67616787561224,False
Eixample,2013-01-20,17,47.67616787561224,False
Eixample,2013-01-20,18,58.67616787561224,False
Eixample,2013-01-20,19,65.67616787561224,False
Eixample,2013-01-20,20,69.67616787561224,False
Eixample,2013-01-20,21,77.67616787561224,False
Eixample,2013-01-20,22,62.67616787561224,False
Eixample,2013-01-20,23,68.67616787561224,False
Eixample,2013-01-20,24,57.67616787561224,False
Eixample,2013-01-21,1,39.73924781917041,False
Eixample,2013-01-21,2,43.73924781917041,False
Eixample,2013-01-21,3,35.73924781917041,False
Eixample,2013-01-21,4,37.73924781917041,False
Eixample,2013-01-21,5,31.73924781917041,False
Eixample,2013-01-21,6,43.73924781917041,False
Eixample,2013-01-21,7,88.73924781917042,False
Eixample,2013-01-21,8,85.73924781917042,False
Eixample,2013-01-21,9,92.73924781917042,False
Eixample,2013-01-21,10,108.73924781917042,False
Eixample,2013-01-21,11,51.73924781917041,False
Eixample,2013-01-21,12,52.73924781917041,False
Eixample,2013-01-21,13,64.73924781917042,False
Eixample,2013-01-21,14,68.73924781917042,False
Eixample,2013-01-21,15,60.739247819170416,False
Eixample,2013-01-21,16,63.739247819170416,False
Eixample,2013-01-21,17,51.73924781917041,False
Eixample,2013-01-21,18,53.73924781917041,False
Eixample,2013-01-21,19,61.739247819170416,False
Eixample,2013-01-21,20,66.73924781917042,False
Eixample,2013-01-21,21,48.73924781917041,False
Eixample,2013-01-21,22,46.73924781917041,False
Eixample,2013-01-21,23,56.73924781917041,False
Eixample,2013-01-21,24,50.73924781917041,False
Eixample,2013-01-22,1,29.425275999099423,False
Eixample,2013-01-22,2,12.425275999099426,False
Eixample,2013-01-22,3,15.425275999099426,False
Eixample,2013-01-22,4,15.425275999099426,False
Eixample,2013-01-22,5,8.425275999099426,False
Eixample,2013-01-22,6,17.425275999099426,False
Eixample,2013-01-22,7,37.42527599909943,False
Eixample,2013-01-22,8,69.42527599909943,False
Eixample,2013-01-22,9,61.42527599909943,False
Eixample,2013-01-22,10,59.42527599909943,False
Eixample,2013-01-22,11,50.42527599909943,False
Eixample,2013-01-22,12,29.425275999099423,False
Eixample,2013-01-22,13,28.425275999099423,False
Eixample,2013-01-22,14,32.425275999099426,False
Eixample,2013-01-22,15,30.425275999099423,False
Eixample,2013-01-22,16,31.425275999099423,False
Eixample,2013-01-22,17,32.425275999099426,False
Eixample,2013-01-22,18,47.42527599909943,False
Eixample,2013-01-22,19,51.42527599909943,False
Eixample,2013-01-22,20,64.42527599909943,False
Eixample,2013-01-22,21,74.42527599909943,False
Eixample,2013-01-22,22,89.42527599909943,False
Eixample,2013-01-22,23,77.42527599909943,False
Eixample,2013-01-22,24,49.42527599909943,False
Eixample,2013-01-23,1,43.507297491403015,False
Eixample,2013-01-23,2,25.507297491403012,False
Eixample,2013-01-23,3,18.507297491403012,False
Eixample,2013-01-23,4,20.507297491403012,False
Eixample,2013-01-23,5,23.507297491403012,False
Eixample,2013-01-23,6,26.507297491403012,False
Eixample,2013-01-23,7,39.507297491403015,False
Eixample,2013-01-23,8,41.507297491403015,False
Eixample,2013-01-23,9,76.50729749140302,False
Eixample,2013-01-23,10,63.507297491403015,False
Eixample,2013-01-23,11,64.50729749140302,False
Eixample,2013-01-23,12,55.507297491403015,False
Eixample,2013-01-23,13,51.507297491403015,False
Eixample,2013-01-23,14,58.507297491403015,False
Eixample,2013-01-23,15,42.507297491403015,False
Eixample,2013-01-23,16,47.507297491403015,False
Eixample,2013-01-23,17,60.507297491403015,False
Eixample,2013-01-23,18,81.50729749140302,False
Eixample,2013-01-23,19,70.50729749140302,False
Eixample,2013-01-23,20,63.507297491403015,False
Eixample,2013-01-23,21,64.50729749140302,False
Eixample,2013-01-23,22,51.507297491403015,False
Eixample,2013-01-23,23,39.507297491403015,False
Eixample,2013-01-23,24,35.507297491403015,False
Eixample,2013-01-24,1,18.585346637905648,False
Eixample,2013-01-24,2,9.585346637905648,False
Eixample,2013-01-24,3,3.585346637905648,False
Eixample,2013-01-24,4,2.585346637905648,False
Eixample,2013-01-24,5,9.585346637905648,False
Eixample,2013-01-24,6,20.585346637905648,False
Eixample,2013-01-24,7,20.585346637905648,False
Eixample,2013-01-24,8,41.58534663790565,False
Eixample,2013-01-24,9,56.58534663790565,False
Eixample,2013-01-24,10,81.58534663790564,False
Eixample,2013-01-24,11,72.58534663790564,False
Eixample,2013-01-24,12,57.58534663790565,False
Eixample,2013-01-24,13,54.58534663790565,False
Eixample,2013-01-24,14,39.58534663790565,False
Eixample,2013-01-24,15,30.585346637905648,False
Eixample,2013-01-24,16,48.58534663790565,False
Eixample,2013-01-24,17,55.58534663790565,False
Eixample,2013-01-24,18,94.58534663790564,False
Eixample,2013-01-24,19,106.58534663790564,False
Eixample,2013-01-24,20,106.58534663790564,False
Eixample,2013-01-24,21,99.58534663790564,False
Eixample,2013-01-24,22,82.58534663790564,False
Eixample,2013-01-24,23,78.58534663790564,False
Eixample,2013-01-24,24,71.58534663790564,False
Eixample,2013-01-25,1,49.97408514417813,False
Eixample,2013-01-25,2,34.97408514417813,False
Eixample,2013-01-25,3,31.97408514417813,False
Eixample,2013-01-25,4,26.97408514417813,False
Eixample,2013-01-25,5,25.97408514417813,False
Eixample,2013-01-25,6,26.97408514417813,False
Eixample,2013-01-25,7,48.97408514417813,False
Eixample,2013-01-25,8,78.97408514417813,False
Eixample,2013-01-25,9,101.97408514417812,False
Eixample,2013-01-25,10,82.97408514417813,False
Eixample,2013-01-25,11,67.97408514417813,False
Eixample,2013-01-25,12,66.97408514417813,False
Eixample,2013-01-25,13,54.97408514417813,False
Eixample,2013-01-25,14,47.97408514417813,False
Eixample,2013-01-25,15,47.97408514417813,False
Eixample,2013-01-25,16,56.97408514417813,False
Eixample,2013-01-25,17,68.97408514417813,False
Eixample,2013-01-25,18,83.97408514417813,False
Eixample,2013-01-25,19,90.97408514417812,False
Eixample,2013-01-25,20,72.97408514417813,False
Eixample,2013-01-25,21,66.97408514417813,False
Eixample,2013-01-25,22,56.97408514417813,False
Eixample,2013-01-25,23,54.97408514417813,False
Eixample,2013-01-25,24,38.97408514417813,False
Eixample,2013-01-26,1,64.73804194226398,False
Eixample,2013-01-26,2,83.73804194226398,False
Eixample,2013-01-26,3,99.73804194226398,False
Eixample,2013-01-26,4,64.73804194226398,False
Eixample,2013-01-26,5,64.73804194226398,False
Eixample,2013-01-26,6,54.738041942263976,False
Eixample,2013-01-26,7,60.738041942263976,False
Eixample,2013-01-26,8,75.73804194226398,False
Eixample,2013-01-26,9,101.73804194226398,False
Eixample,2013-01-26,10,121.73804194226398,False
Eixample,2013-01-26,11,89.73804194226398,False
Eixample,2013-01-26,12,90.73804194226398,False
Eixample,2013-01-26,13,100.73804194226398,False
Eixample,2013-01-26,14,80.73804194226398,False
Eixample,2013-01-26,15,80.73804194226398,False
Eixample,2013-01-26,16,65.73804194226398,False
Eixample,2013-01-26,17,82.73804194226398,False
Eixample,2013-01-26,18,102.73804194226398,False
Eixample,2013-01-26,19,107.73804194226398,False
Eixample,2013-01-26,20,91.73804194226398,False
Eixample,2013-01-26,21,106.73804194226398,False
Eixample,2013-01-26,22,139.73804194226398,False
Eixample,2013-01-26,23,110.73804194226398,False
Eixample,2013-01-26,24,125.73804194226398,False
Eixample,2013-01-27,1,128.4355718598315,False
Eixample,2013-01-27,2,104.43557185983148,False
Eixample,2013-01-27,3,74.43557185983148,False
Eixample,2013-01-27,4,64.43557185983148,False
Eixample,2013-01-27,5,56.43557185983149,False
Eixample,2013-01-27,6,60.43557185983149,False
Eixample,2013-01-27,7,60.43557185983149,False
Eixample,2013-01-27,8,64.43557185983148,False
Eixample,2013-01-27,9,70.43557185983148,False
Eixample,2013-01-27,10,72.43557185983148,False
Eixample,2013-01-27,11,78.43557185983148,False
Eixample,2013-01-27,12,89.43557185983148,False
Eixample,2013-01-27,13,81.43557185983148,False
Eixample,2013-01-27,14,74.43557185983148,False
Eixample,2013-01-27,15,89.43557185983148,False
Eixample,2013-01-27,16,79.43557185983148,False
Eixample,2013-01-27,17,85.43557185983148,False
Eixample,2013-01-27,18,100.43557185983148,False
Eixample,2013-01-27,19,120.43557185983148,False
Eixample,2013-01-27,20,135.4355718598315,False
Eixample,2013-01-27,21,93.43557185983148,False
Eixample,2013-01-27,22,85.43557185983148,False
Eixample,2013-01-27,23,73.43557185983148,False
Eixample,2013-01-27,24,59.43557185983149,False
Eixample,2013-01-28,1,43.6166750386927,False
Eixample,2013-01-28,2,39.6166750386927,False
Eixample,2013-01-28,3,42.6166750386927,False
Eixample,2013-01-28,4,46.6166750386927,False
Eixample,2013-01-28,5,44.6166750386927,False
Eixample,2013-01-28,6,53.6166750386927,False
Eixample,2013-01-28,7,70.6166750386927,False
Eixample,2013-01-28,8,88.6166750386927,False
Eixample,2013-01-28,9,93.6166750386927,False
Eixample,2013-01-28,10,85.6166750386927,False
Eixample,2013-01-28,11,83.6166750386927,False
Eixample,2013-01-28,12,75.6166750386927,False
Eixample,2013-01-28,13,61.61667503869271,False
Eixample,2013-01-28,14,56.6166750386927,False
Eixample,2013-01-28,15,52.6166750386927,False
Eixample,2013-01-28,16,56.6166750386927,False
Eixample,2013-01-28,17,64.6166750386927,False
Eixample,2013-01-28,18,67.6166750386927,False
Eixample,2013-01-28,19,96.6166750386927,False
Eixample,2013-01-28,20,115.6166750386927,False
Eixample,2013-01-28,21,136.6166750386927,False
Eixample,2013-01-28,22,125.6166750386927,False
Eixample,2013-01-28,23,104.6166750386927,False
Eixample,2013-01-28,24,87.6166750386927,False
Eixample,2013-01-29,1,72.63969188292724,False
Eixample,2013-01-29,2,70.63969188292724,False
Eixample,2013-01-29,3,69.63969188292724,False
Eixample,2013-01-29,4,42.63969188292724,False
Eixample,2013-01-29,5,34.63969188292724,False
Eixample,2013-01-29,6,40.63969188292724,False
Eixample,2013-01-29,7,66.63969188292724,False
Eixample,2013-01-29,8,82.63969188292724,False
Eixample,2013-01-29,9,92.63969188292724,False
Eixample,2013-01-29,10,81.63969188292724,False
Eixample,2013-01-29,11,70.63969188292724,False
Eixample,2013-01-29,12,64.63969188292724,False
Eixample,2013-01-29,13,84.63969188292724,False
Eixample,2013-01-29,14,102.63969188292724,False
Eixample,2013-01-29,15,73.63969188292724,False
Eixample,2013-01-29,16,80.63969188292724,False
Eixample,2013-01-29,17,94.63969188292724,False
Eixample,2013-01-29,18,106.63969188292724,False
Eixample,2013-01-29,19,95.63969188292724,False
Eixample,2013-01-29,20,94.63969188292724,False
Eixample,2013-01-29,21,79.63969188292724,False
Eixample,2013-01-29,22,86.63969188292724,False
Eixample,2013-01-29,23,74.63969188292724,False
Eixample,2013-01-29,24,67.63969188292724,False
Eixample,2013-01-30,1,70.97979781681369,False
Eixample,2013-01-30,2,61.97979781681369,False
Eixample,2013-01-30,3,57.97979781681369,False
Eixample,2013-01-30,4,53.97979781681369,False
Eixample,2013-01-30,5,50.97979781681369,False
