nom_estacio,data,hour,NO2,has_null
Sants,2013-01-13,14,87.23304144323407,False
Sants,2013-01-13,15,92.23304144323409,False
Sants,2013-01-13,16,83.23304144323407,False
Sants,2013-01-13,17,95.23304144323409,False
Sants,2013-01-13,18,100.23304144323409,False
Sants,2013-01-13,19,125.23304144323409,False
Sants,2013-01-13,20,130.23304144323407,False
Sants,2013-01-13,21,131.23304144323407,False
Sants,2013-01-13,22,88.23304144323407,False
Sants,2013-01-13,23,120.23304144323409,False
Sants,2013-01-13,24,102.23304144323409,False
Sants,2013-01-14,1,61.01573638393086,False
Sants,2013-01-14,2,56.01573638393086,False
Sants,2013-01-14,3,52.01573638393086,False
Sants,2013-01-14,4,55.01573638393086,False
Sants,2013-01-14,5,54.01573638393086,False
Sants,2013-01-14,6,62.01573638393086,False
Sants,2013-01-14,7,56.01573638393086,False
Sants,2013-01-14,8,85.01573638393086,False
Sants,2013-01-14,9,90.01573638393086,False
Sants,2013-01-14,10,93.01573638393086,False
Sants,2013-01-14,11,81.01573638393086,False
Sants,2013-01-14,12,74.01573638393086,False
Sants,2013-01-14,13,72.01573638393086,False
Sants,2013-01-14,14,63.01573638393086,False
Sants,2013-01-14,15,57.01573638393086,False
Sants,2013-01-14,16,58.01573638393086,False
Sants,2013-01-14,17,70.01573638393086,False
Sants,2013-01-14,18,68.01573638393086,False
Sants,2013-01-14,19,62.01573638393086,False
Sants,2013-01-14,20,64.01573638393086,False
Sants,2013-01-14,21,69.01573638393086,False
Sants,2013-01-14,22,80.01573638393086,False
Sants,2013-01-14,23,74.01573638393086,False
Sants,2013-01-14,24,65.01573638393086,False
Sants,2013-01-15,1,49.00471640152948,False
Sants,2013-01-15,2,40.00471640152948,False
Sants,2013-01-15,3,35.00471640152948,False
Sants,2013-01-15,4,32.00471640152947,False
Sants,2013-01-15,5,28.004716401529475,False
Sants,2013-01-15,6,31.004716401529475,False
Sants,2013-01-15,7,38.00471640152948,False
Sants,2013-01-15,8,75.00471640152948,False
Sants,2013-01-15,9,89.00471640152946,False
Sants,2013-01-15,10,74.00471640152948,False
Sants,2013-01-15,11,45.00471640152948,False
Sants,2013-01-15,12,38.00471640152948,False
Sants,2013-01-15,13,37.00471640152948,False
Sants,2013-01-15,14,40.00471640152948,False
Sants,2013-01-15,15,41.00471640152948,False
Sants,2013-01-15,16,43.00471640152948,False
Sants,2013-01-15,17,50.00471640152948,False
Sants,2013-01-15,18,54.00471640152948,False
Sants,2013-01-15,19,71.00471640152948,False
Sants,2013-01-15,20,57.00471640152948,False
Sants,2013-01-15,21,57.00471640152948,False
Sants,2013-01-15,22,43.00471640152948,False
Sants,2013-01-15,23,41.00471640152948,False
Sants,2013-01-15,24,36.00471640152948,False
Sants,2013-01-16,1,38.196331065373855,False
Sants,2013-01-16,2,35.196331065373855,False
Sants,2013-01-16,3,35.196331065373855,False
Sants,2013-01-16,4,40.196331065373855,False
Sants,2013-01-16,5,45.196331065373855,False
Sants,2013-01-16,6,49.196331065373855,False
Sants,2013-01-16,7,63.196331065373855,False
Sants,2013-01-16,8,89.19633106537385,False
Sants,2013-01-16,9,118.19633106537388,False
Sants,2013-01-16,10,123.19633106537388,False
Sants,2013-01-16,13,94.19633106537388,False
Sants,2013-01-16,14,66.19633106537385,False
Sants,2013-01-16,15,47.196331065373855,False
Sants,2013-01-16,16,45.196331065373855,False
Sants,2013-01-16,17,43.196331065373855,False
Sants,2013-01-16,18,42.196331065373855,False
Sants,2013-01-16,19,43.196331065373855,False
Sants,2013-01-16,20,43.196331065373855,False
Sants,2013-01-16,21,49.196331065373855,False
Sants,2013-01-16,22,62.196331065373855,False
Sants,2013-01-16,23,58.196331065373855,False
Sants,2013-01-16,24,53.196331065373855,False
Sants,2013-01-17,1,26.46670052738743,False
Sants,2013-01-17,2,20.46670052738743,False
